URL	DocTone	Title
https://www.iol.co.za/capetimes/news/bucket-toilets-still-deny-poors-dignity-622ad302-e9bb-49f2-ae01-7d0e33cdc1aa	-2.8972783143108	Bucket toilets still deny poor dignity
https://www.iol.co.za/capetimes/news/cele-slams-faulty-cctv-in-site-c-after-cop-slaying-14406128	-6.03248259860789	Cele slams faulty CCTV in Site C after cop slaying
https://www.iol.co.za/capetimes/news/conviction-blow-for-poo-flinger-c2b10aac-3c2c-4ec7-aabe-183a36f28c45	-7.37327188940088	Conviction blow for poo flinger
https://www.iol.co.za/capetimes/news/disappointment-as-only-three-suspects-appear-in-court-over-khayelitsha-mass-murders-bb9bd2d5-ab8c-44c6-a677-1745b18afe2f	-9.05511811023622	Disappointment as only three suspects appear in court over Khayelitsha mass murders
https://www.iol.co.za/capetimes/news/dont-treat-us-as-the-enemy-pleads-colleague-of-slain-cop-14505674	-3.94736842105263	Dont treat us as the enemy , pleads colleague of slain cop
https://www.iol.co.za/capetimes/news/eff-waiting-to-see-what-motivated-murder-of-khayelitsha-activist-19244969	-5.17241379310345	EFF waiting to see what motivated murder of Khayelitsha activist
https://www.iol.co.za/capetimes/news/family-grieving-death-of-father-given-wrong-body-to-bury-48940620	-5.3784860557769	Family grieving death of father given wrong body to bury
https://www.iol.co.za/capetimes/news/father-of-kidnapped-khayelitsha-woman-still-awaiting-justice-34257845	-5.0	Father of kidnapped Khayelitsha woman still awaiting justice
https://www.iol.co.za/capetimes/news/fears-that-khayelitsha-elderly-will-sleep-outside-sassa-office-again-48954254	0.59760956175299	Fears that Khayelitsha elderly will sleep outside Sassa office again
https://www.iol.co.za/capetimes/news/firefighters-shaken-after-protesters-attack-amid-tension-over-vacant-cape-town-land-e6f5ee34-1266-4de9-9914-384a26d13bcb	-6.84104627766599	Firefighters shaken after protester attack amid tension over vacant Cape Town land
https://www.iol.co.za/capetimes/news/five-held-over-illegal-firearms-12825518	-8.16326530612245	Five held over illegal firearms
https://www.iol.co.za/capetimes/news/five-robbery-suspects-nabbed-after-car-chase-10745609	-7.57575757575757	Five robbery suspects nabbed after car chase
https://www.iol.co.za/capetimes/news/harsh-realities-confront-new-informal-settlements-98d801ee-92b8-4385-98dc-cb700400a196	-7.91505791505791	Harsh realities confront new informal settlements
https://www.iol.co.za/capetimes/news/health-specialist-mugged-in-khayelitsha-during-covid-19-testing-46820691	-0.37878787878787	Health specialist mugged in Khayelitsha during Covid - 19 testing
https://www.iol.co.za/capetimes/news/how-khayelitsha-teen-escaped-family-killing-horror-10b679f5-6c05-42a0-94b4-988b32bf8634	-6.59488559892328	How Khayelitsha teen escaped family killing horror
https://www.iol.co.za/capetimes/news/i-still-can-hear-those-children-screaming-and-asking-for-help-14829536	-5.68383658969805	  I still can hear those children screaming and asking for help  
https://www.iol.co.za/capetimes/news/i-voted-for-what-i-know-rather-than-start-something-i-dont-know-22864362	-2.48868778280543	  I voted for what I know rather than start something I dont know  
https://www.iol.co.za/capetimes/news/i-was-terrified-and-praying-survivor-recounts-how-he-hid-from-shebeen-shooters-41235685	-4.65489566613162	  I was terrified and praying : Survivor recounts how he hid from shebeen shooters
https://www.iol.co.za/capetimes/news/i-was-treated-roughly-by-cops-motorist-claims-12728895	-2.50569476082004	I was treated roughly by cops , motorist claims
https://www.iol.co.za/capetimes/news/jp-smith-denies-khayelitsha-is-neglected-after-deadly-crime-spree-24263596	-10.126582278481	JP Smith denies Khayelitsha is neglected after deadly crime spree
https://www.iol.co.za/capetimes/news/khayelitsha-cops-to-appear-in-court-on-corruption-theft-charges-60032d63-0d5d-4b21-a3e6-9601c8a7ad85	-8.843537414966	Khayelitsha cops to appear in court on corruption , theft charges
https://www.iol.co.za/capetimes/news/khayelitsha-lesbian-stabbed-to-death-in-suspected-hate-crime-b809e78c-63b9-4a95-a29f-87df03855d2b	-8.7542087542088	Khayelitsha lesbian stabbed to death in suspected hate crime
https://www.iol.co.za/capetimes/news/khayelitsha-mass-murder-suspect-in-court-cops-searching-for-accomplices-c7162431-a993-48a8-a543-d9ab84766416	-10.0	Khayelitsha mass murder suspect in court , cops searching for accomplices
https://www.iol.co.za/capetimes/news/khayelitsha-residents-living-in-fear-after-six-killed-four-wounded-329c866e-9a9f-4622-8744-5b657ec7e80b	-8.47826086956521	Khayelitsha residents  living in fear  after six killed , four wounded
https://www.iol.co.za/capetimes/news/khayelitsha-residents-protest-about-service-delivery-8d96211f-9418-4371-a01d-30f0ffddf339	-7.38786279683377	Khayelitsha residents protest about service delivery
https://www.iol.co.za/capetimes/news/khayelitsha-residents-sinking-into-despair-eb806c4d-4c14-4843-865a-ec0f75fc4133	-4.65994962216625	Khayelitsha residents sinking into despair
https://www.iol.co.za/capetimes/news/law-enforcement-officer-killed-by-intruders-in-khayelitsha-home-paramedics-robbed-2563a4eb-e7ff-4764-a74c-4d3c0e37167d	-8.60927152317881	Law enforcement officer killed by intruders in Khayelitsha home , paramedics robbed
https://www.iol.co.za/capetimes/news/manhunt-under-way-for-suspects-following-triple-murder-in-khayelitsha-11bd76d1-ee6c-4592-8027-754689d1bd37	-6.75675675675676	Manhunt under way for suspects following triple murder in Khayelitsha
https://www.iol.co.za/capetimes/news/mass-shootings-fuel-relief-and-public-protector-among-most-read-news-stories-563661c4-b269-4542-bb2a-6bb51f0afa52	-4.56273764258556	Mass shootings , fuel relief and public protector among most read news stories
https://www.iol.co.za/capetimes/news/mec-fritz-wants-liquor-law-amended-after-four-die-in-shebeen-shootingg-41244160	-3.96530359355638	MEC Fritz wants liquor law amended after four die in shebeen shootingg
https://www.iol.co.za/capetimes/news/more-resources-needed-to-curb-killings-in-khaye-cele-a89fd6fa-8252-46a5-971a-f1b0967d64a3	-6.99300699300699	More resources needed to curb killings in Khaye - Cele
https://www.iol.co.za/capetimes/news/most-horrible-incident-ive-witnessed-in-my-life-taxi-passenger-02a5dab4-4ff9-45dc-920e-ed5c2dfde215	-6.68202764976958	Most horrible incident Ive witnessed in my life – taxi passenger
https://www.iol.co.za/capetimes/news/murdered-cops-family-praise-police-for-arrest-14706523	-7.8838174273859	Murdered cop family praise police for arrest
https://www.iol.co.za/capetimes/news/nearly-450-mass-shootings-in-western-cape-in-just-30-months-22baf3ca-a7e5-4b7a-8d30-e27ad9761bf6	-5.42005420054201	Nearly 450 mass shootings in Western Cape in just 30 months
https://www.iol.co.za/capetimes/news/over-70-red-zone-escorts-at-weekend-for-busy-cape-paramedics-42128774	-2.83018867924528	Over 70 red zone escorts at weekend for busy Cape paramedics
https://www.iol.co.za/capetimes/news/paramedics-under-siege-as-capes-red-zones-rise-to-15-11110744	-3.42146189735614	Paramedics under siege as Cape  red zone rise to 15
https://www.iol.co.za/capetimes/news/paramedics-under-siege-as-red-zones-rise-to-15-11110744	-3.44287949921753	Paramedics under siege as  red zone rise to 15
https://www.iol.co.za/capetimes/news/r100-000-reward-for-tips-on-cop-killer-14360918	-3.47222222222222	R100 000 reward for tips on cop killer
https://www.iol.co.za/capetimes/news/scores-of-men-picket-outside-post-office-where-uyinene-was-allegedly-killed-32676544	-7.39130434782609	Scores of men picket outside post office where Uyinene was allegedly killed
https://www.iol.co.za/capetimes/news/search-for-missing-child-and-teen-15480267	-2.38095238095238	Search for missing child and teen
https://www.iol.co.za/capetimes/news/small-businesses-fear-consequences-of-latest-round-of-load-shedding-ab68904c-ba51-49cf-b9d9-5138b8abee6b	-4.37017994858612	Small businesses fear consequences of latest round of load shedding
https://www.iol.co.za/capetimes/news/smash-and-grab-suspects-caught-just-in-time-16945021	-7.27272727272727	Smash and grab suspects caught just in time
https://www.iol.co.za/capetimes/news/state-details-its-case-against-capes-most-wanted-2ec45361-ea2c-4a23-8b58-b9c3fa23d1b4	-8.94736842105264	State details its case against Cape  most wanted  
https://www.iol.co.za/capetimes/news/survivor-tells-how-he-survived-shooting-that-claimed-four-lives-41235685	-4.51612903225807	Survivor tells how he survived shooting that claimed four lives
https://www.iol.co.za/capetimes/news/suspended-doctor-caught-practising-in-khayelitsha-31887720	-7.97872340425532	Suspended doctor caught practising in Khayelitsha
https://www.iol.co.za/capetimes/news/taxi-driver-shot-dead-in-his-nyanga-driveway-6242e718-0a57-44df-b93f-951b5f6648c6	-8.17438692098092	Taxi driver shot dead in his Nyanga driveway
https://www.iol.co.za/capetimes/news/tip-off-nabs-five-in-khayelitsha-over-illegal-cultivation-dealing-in-dagga-22992365	-5.40540540540541	Tip - off nabs five in Khayelitsha over  illegal cultivation , dealing in dagga  
https://www.iol.co.za/capetimes/news/two-more-join-western-capes-most-wanted-man-5a0ed495-e235-4ce9-b0ef-754111e3e604	-9.06515580736544	Two more join Western Cape  most wanted  man
https://www.iol.co.za/capetimes/news/we-have-lost-hope-outrage-at-r800-bail-granted-to-alleged-khayelitsha-mass-killer-eaa3d6e6-4df2-4c8d-b04f-140aac2abfd5	-7.98611111111107	  We have lost hope  - outrage at R800 bail granted to alleged Khayelitsha mass killer
https://www.iol.co.za/capetimes/news/woman-dies-after-being-kidnapped-in-khayelitsha-another-slain-in-gugulethu-32321301	-7.79816513761469	Woman dies after being kidnapped in Khayelitsha , another slain in Gugulethu
https://www.iol.co.za/capetimes/news/young-heroes-risk-lives-to-ensure-communitys-females-get-to-work-school-safely-27868507	-1.07430617726052	Young heroes risk lives to ensure community females get to work , school safely
https://www.iol.co.za/news/politics/cele-slams-da-in-western-cape-for-failing-the-poor-on-crime-27572383	-3.90625	Cele slams DA in Western Cape for failing the poor on crime
https://www.iol.co.za/news/politics/herron-wants-mbalula-to-address-myciti-bus-issues-on-cape-flats-29233044	-2.93577981651376	Herron wants Mbalula to address MyCiTi bus issues on Cape Flats
https://www.iol.co.za/news/south-africa/western-cape/best-of-2022-sa-gun-violence-continues-to-rise-7e253b36-3685-4354-83d1-210ac53864dc	-5.79399141630902	Best of 2022 : SA gun violence continues to rise
https://www.iol.co.za/news/south-africa/western-cape/bishop-lavis-triple-killer-abandons-bail-d7cb08e3-29f4-4c3d-be43-1c273a26eacf	-7.46268656716418	Bishop Lavis  triple killer  abandons bail
https://www.iol.co.za/news/south-africa/western-cape/boys-death-sparks-call-for-army-to-accompany-medics-in-red-zones-11960095	-2.60707635009311	Boy death sparks call for army to accompany medics in  red zones  
https://www.iol.co.za/news/south-africa/western-cape/calls-for-more-police-stations-in-western-cape-38865685	-2.14424951267056	Calls for more police stations in Western Cape
https://www.iol.co.za/news/south-africa/western-cape/cape-towns-r85m-project-to-replace-119km-sewer-pipeline-to-be-completed-by-june-db20a979-88cd-489f-93d1-d9efa4bc6bc5	-5.04807692307692	Cape Town R85m project to replace 11 . 9km sewer pipeline to be completed by June
https://www.iol.co.za/news/south-africa/western-cape/e-hailing-taxi-driver-from-zim-shot-dead-in-khayelitsha-47624799	-7.01754385964912	e - Hailing taxi driver from Zim shot dead in Khayelitsha
https://www.iol.co.za/news/south-africa/western-cape/five-held-for-attempted-robbery-illegal-guns-in-cape-town-10744387	-7.43243243243243	Five held for attempted robbery , illegal guns in Cape Town
https://www.iol.co.za/news/south-africa/western-cape/four-robbery-suspects-arrested-in-cape-town-guns-confiscated-3444bfb2-c48e-55de-b1e9-4b63431c9924	-9.0659340659341	Four robbery suspects arrested in Cape Town , guns confiscated
https://www.iol.co.za/news/south-africa/western-cape/khayelitsha-residents-tired-of-promises-12071412	-1.32231404958677	Khayelitsha residents tired of promises
https://www.iol.co.za/news/south-africa/western-cape/man-nabbed-after-hijacking-of-cigarette-delivery-vehicle-18431659	-8.3743842364532	Man nabbed after hijacking of cigarette delivery vehicle
https://www.iol.co.za/news/south-africa/western-cape/off-duty-officer-kills-crowbar-gang-suspect-during-attempted-break-in-31093179	-8.47953216374269	Off - duty officer kills crowbar gang suspect during attempted break - in
https://www.iol.co.za/news/south-africa/western-cape/our-fight-is-with-criminals-not-politicians-says-cape-town-mayor-geordin-hill-lewis-4e60975e-a377-4977-aae2-11f76a6563c3	-4.45151033386327	  Our fight is with criminals , not politicians , says Cape Town Mayor Geordin Hill - Lewis
https://www.iol.co.za/news/south-africa/western-cape/police-arrest-suspect-in-khayelitsha-cop-murder-case-14678367	-10.4395604395605	Police arrest suspect in Khayelitsha cop murder case
https://www.iol.co.za/news/south-africa/western-cape/police-continue-search-for-alleged-cop-killers-14745654	-8.51063829787234	Police continue search for alleged cop killers
https://www.iol.co.za/news/south-africa/western-cape/police-probe-mass-murder-as-six-people-gunned-down-in-khayelitsha-8550aad1-d40e-4f75-b44c-b1c485d7c99a	-6.78733031674208	Police probe mass murder as six people gunned down in Khayelitsha
https://www.iol.co.za/news/south-africa/western-cape/saps-clerk-ex-cop-among-suspects-busted-with-firearms-and-ammunition-928f40b0-08fb-5301-9111-66ac744cb3ae	-9.2063492063492	SAPS clerk , ex - cop among suspects busted with firearms and ammunition
https://www.iol.co.za/news/south-africa/western-cape/second-suspect-arrested-for-khayelitsha-cop-murder-16527178	-15.7232704402516	Second suspect arrested for Khayelitsha cop murder
https://www.iol.co.za/news/south-africa/western-cape/we-go-inside-the-88m-double-storey-khayelitsha-home-16444372	2.92682926829268	We go inside the 88m double - storey Khayelitsha home
https://www.iol.co.za/news/south-africa/western-cape/woman-taken-in-for-questioning-over-deadly-khayelitsha-shack-fire-14828872	-6.93069306930693	Woman taken in for questioning over deadly Khayelitsha shack fire
https://www.iol.co.za/pretoria-news/pics-remembering-gallant-saps-officers-who-died-31051888	-4.03114979386166	PICS : Remembering gallant SAPS officers who died
https://www.iol.co.za/weekend-argus/news/a-year-after-khayelitshas-bloodiest-mass-shooting-still-no-conviction-2cb9c7ae-1494-4df4-aef8-15e23a666143	-8.10810810810811	A year after Khayelitsha bloodiest mass shooting , still no conviction
https://www.iol.co.za/weekend-argus/news/crime-in-cape-town-is-getting-worse-22042538	-7.41350906095552	Crime in Cape Town is getting worse
https://www.iol.co.za/weekend-argus/news/crime-that-rocked-and-shocked-us-in-2022-e12b8351-8d03-47c0-a335-65046b807248	-10.3810775295664	Crime that rocked and shocked us in 2022
https://www.iol.co.za/weekend-argus/news/death-of-clinic-clerk-sparks-anger-from-nurses-over-processing-of-sick-leave-applications-50013870	-3.56083086053413	Death of clinic clerk sparks anger from nurses over processing of sick leave applications
https://www.iol.co.za/weekend-argus/news/deputy-minister-of-state-security-visits-local-malls-after-recent-looting-incidents-in-kzn-and-gauteng-6da51027-b0f1-4dff-a23f-370642d6d769	2.76497695852534	Deputy minister of state security visits local malls after recent looting incidents in KZN and Gauteng
https://www.iol.co.za/weekend-argus/news/devastated-mom-tells-of-pain-amid-quads-death-30893017	-4.17910447761194	Devastated mom tells of pain amid quad death
https://www.iol.co.za/weekend-argus/news/fake-permits-in-the-cape-come-with-doctored-death-certificates-46869655	-4.46009389671361	Fake permits in the Cape come with doctored death certificates
https://www.iol.co.za/weekend-argus/news/gangs-are-still-in-charge-residents-say-army-isnt-making-hotspots-any-safer-30817146	-2.62664165103189	  Gangs are still in charge : Residents say army isnt making hotspots any safer
https://www.iol.co.za/weekend-argus/news/khayelitsha-drains-left-overflowing-as-city-staff-feel-unsafe-b04eae35-143a-49b0-8441-aefd156c9bff	-8.27740492170025	Khayelitsha drains left overflowing as City staff feel  unsafe  
https://www.iol.co.za/weekend-argus/news/khayelitsha-residents-without-electricity-for-almost-10-hours-because-of-cable-theft-ce7bf1cd-73e8-4f2a-8b9a-efb85e8b3657	-7.31707317073171	Khayelitsha residents without electricity for almost 10 hours because of cable theft
https://www.iol.co.za/weekend-argus/news/land-invasions-endangering-housing-projects-of-r1bn-in-cape-town-b68dccc1-a83c-47cb-93dd-9216b064d2e9	-7.18562874251497	Land invasions endangering housing projects of R1bn in Cape Town
https://www.iol.co.za/weekend-argus/news/lets-protect-our-firefighters-1d906278-9d29-4f9f-b2ab-31d76ab8316b	-3.64963503649635	  Let protect our firefighters  
https://www.iol.co.za/weekend-argus/news/residents-vow-to-take-further-action-following-protest-over-rubbish-in-canal-ab7c99da-bfb8-4703-bf8e-404ba0c6f20a	-5.19480519480519	Residents vow to take further action following protest over rubbish in canal
https://www.iol.co.za/weekend-argus/news/sewage-spills-blocked-drains-linked-to-crime-increase-f5408adf-a554-4126-8242-a59104b3b47c	-11.587982832618	Sewage spills , blocked drains linked to crime increase
https://www.iol.co.za/weekend-argus/news/they-were-each-others-best-friends-family-mourns-children-killed-in-taiwan-shack-fire-7ce73e18-981b-411c-be6c-29e64833c52d	-2.35546038543897	  They were each other best friend : Family mourns children killed in Taiwan shack fire
https://www.iol.co.za/weekend-argus/news/wheelchair-bound-man-from-khayelitsha-travels-90-minutes-to-use-the-toilet-a7a99c52-7e9a-4b2d-a6ea-98b543b9f22b	-1.17056856187291	Wheelchair - bound man from Khayelitsha travels 90 minutes to use the toilet
https://www.iol.co.za/weekend-argus/news/women-still-being-killed-after-protests-ramaphosas-address-32498625	-5.24781341107872	Women still being killed after protests , Ramaphosa address
https://www.iol.co.za/weekend-argus/news/xolani-jack-hailed-as-a-legend-and-icon-at-emotional-memorial-service-29525510	2.18978102189781	Xolani Jack hailed as a  legend and icon  at emotional memorial service
https://www.iol.co.za/weekend-argus/opinion/top-cops-neighbourhood-watches-detectives-for-khayelitsha-10960748	-0.37267080745341	Top cops , neighbourhood watches , detectives for Khayelitsha
https://www.jacarandafm.com/news/news/six-killed-khayelitsha-mass-shooting/	-6.48148148148148	Six killed in Khayelitsha mass shooting
https://www.msn.com/en-za/health/healthnews/suspended-doctor-caught-practising-in-khayelitsha/ar-AAGQqFL	-7.53768844221106	Suspended doctor caught practising in Khayelitsha
https://www.netwerk24.com/ZA/Tygerburger/Nuus/movember-now-is-the-time-to-get-tested-20191105-2	-1.15606936416185	Movember : Now is the time to get tested
https://www.netwerk24.com/ZA/Tygerburger/update-missing-girl-found-20180619	1.02040816326531	UPDATE : Missing girl found
https://www.news24.com/MoveMag/Archive/three-somali-shopkeepers-murdered-in-khayelitsha-20170728-2	-6.77966101694915	Three Somali shopkeepers murdered in Khayelitsha
https://www.news24.com/SouthAfrica/Local/City-Vision/community-bewail-police-killing-20180418	-1.23152709359606	Community bewail police killing
https://www.news24.com/SouthAfrica/Local/City-Vision/ilitha-labantu-bowls-for-elders-20181031	1.88087774294671	Ilitha Labantu bowls for elders
https://www.news24.com/SouthAfrica/Local/City-Vision/quad-birth-a-treat-for-site-c-girl-20180711	1.88679245283019	Quad birth a treat for Site C girl
https://www.news24.com/SouthAfrica/Local/City-Vision/struggle-for-survival-20180808	-1.55038759689923	  Struggle for survival  
https://www.news24.com/SouthAfrica/News/500-new-law-enforcement-officers-deployed-to-crime-hot-spots-in-cape-town-20200210	-3.64583333333334	500 new law enforcement officers deployed to crime hot spots in Cape Town
https://www.news24.com/SouthAfrica/News/Art-in-a-Khayelitsha-fruit-veg-shack-20151002	1.72043010752688	Art in a Khayelitsha fruit & veg shack
https://www.news24.com/SouthAfrica/News/cape-town-woman-abducted-and-murdered-boyfriend-shot-20190906	-9.79591836734694	Cape Town woman abducted and murdered , boyfriend shot
https://www.news24.com/SouthAfrica/News/cele-vows-to-hunt-down-and-arrest-khayelitsha-cop-killers-20180412	-7.4585635359116	Cele vows to hunt down and arrest Khayelitsha cop killers
https://www.news24.com/SouthAfrica/News/city-of-cape-town-refuses-to-say-how-many-shacks-were-demolished-at-the-weekend-20200121	-2.55474452554745	City of Cape Town refuses to say how many shacks were demolished at the weekend
https://www.news24.com/SouthAfrica/News/cop-killed-in-cape-town-by-gang-of-6-20180410	-3.7037037037037	Cop killed in Cape Town by gang of 6
https://www.news24.com/SouthAfrica/News/i-was-thinking-of-my-future-cape-pupil-awarded-for-matriculating-after-surviving-deadly-fire-20190110	0.70422535211268	  I was thinking of my future  - Cape pupil awarded for matriculating after surviving deadly fire
https://www.news24.com/SouthAfrica/News/khayelitsha-blaze-i-have-no-clothes-other-than-the-ones-im-wearing-20181021	-3.3201581027668	Khayelitsha blaze :  I have no clothes other than the ones Im wearing  
https://www.news24.com/SouthAfrica/News/khayelitsha-woman-wont-be-put-off-teaching-20180407	0.4149377593361	Khayelitsha woman wont be put off teaching
https://www.news24.com/SouthAfrica/News/murder-stats-6-out-of-10-worst-murder-areas-in-cape-town-and-nyanga-remains-murder-capital-20190912	-5.82959641255605	Murder stats : 6 out of 10 worst murder areas in Cape Town - and Nyanga remains murder capital
https://www.news24.com/SouthAfrica/News/no-arrests-yet-for-murder-of-eff-community-leader-in-khayelitsha-20190211	-4.32692307692308	No arrests yet for murder of EFF community leader in Khayelitsha
https://www.news24.com/citypress/news/covid-19-what-life-is-like-in-khayelitsha-after-the-surge-20200915	-2.32342007434944	Covid - 19 : What life is like in Khayelitsha after the surge
https://www.news24.com/news24/SouthAfrica/News/2-dead-3-injured-in-yet-another-mass-shooting-in-khayelitsha-20220409	-11.4143920595533	2 dead , 3 injured in yet another mass shooting in Khayelitsha
https://www.news24.com/news24/SouthAfrica/News/3-siblings-killed-5-people-injured-in-two-more-cape-town-mass-shootings-20220523	-12.0833333333334	3 siblings killed , 5 people injured in 2 more mass shootings in Cape Town
https://www.news24.com/news24/SouthAfrica/News/bloody-scenes-in-cape-town-as-10-people-killed-in-3-incidents-20220509	-8.08678500986194	Bloody scenes in Cape Town as 10 people killed in 3 incidents
https://www.news24.com/news24/SouthAfrica/News/electricity-repairs-in-khayelitsha-on-hold-after-eskom-vehicle-torched-in-arson-attack-20200720	-5.44662309368192	Electricity repairs in Khayelitsha on hold after Eskom vehicle torched in arson attack
https://www.news24.com/news24/SouthAfrica/News/fifty-families-share-two-toilets-in-taiwan-khayelitsha-20220426	-2.46305418719212	Fifty families share two toilets in Taiwan , Khayelitsha
https://www.news24.com/news24/SouthAfrica/News/five-men-shot-dead-in-separate-incidents-in-khayelitsha-20220717	-7.41935483870968	Five men shot dead in separate incidents in Khayelitsha
https://www.news24.com/news24/SouthAfrica/News/four-people-dead-as-gunmen-open-fire-inside-cape-town-shop-20220608	-10.621761658031	Four people dead as gunmen open fire inside Cape Town shop
https://www.news24.com/news24/SouthAfrica/News/guns-grenade-discovered-in-cape-town-home-after-police-respond-to-domestic-assault-complaint-20210222	-4.37956204379562	Guns ,  grenade  discovered in Cape Town home after police respond to domestic assault complaint
https://www.news24.com/news24/SouthAfrica/News/he-keeps-us-safe-supporters-of-extortion-accused-and-suspected-mass-murderer-want-him-released-20220818	-7.98429319371728	  He keeps us safe : Supporters of extortion accused and suspected mass murderer want him released
https://www.news24.com/news24/SouthAfrica/News/its-wrong-for-the-da-to-try-and-politicise-covid-19-responses-mkhize-20200720	-3.04709141274238	  It wrong for the DA to try and politicise Covid - 19 response - Mkhize
https://www.news24.com/news24/SouthAfrica/News/joe-slovo-taxi-rank-mass-shooting-accused-gets-r10-000-bail-20220210	-6.63430420711974	Joe Slovo taxi rank mass shooting accused gets R10 000 bail
https://www.news24.com/news24/SouthAfrica/News/khayelitsha-police-are-failing-the-queer-community-say-activists-20220309	-4.30528375733855	Khayelitsha police are failing the queer community , say activists
https://www.news24.com/news24/SouthAfrica/News/khayelitsha-residents-on-citys-plan-to-fix-sewerage-system-its-a-political-gimmick-20210513	-7.47252747252747	Khayelitsha residents on City plan to fix sewerage system :  It a political gimmick  
https://www.news24.com/news24/SouthAfrica/News/one-more-in-court-after-a-bloody-month-of-mass-shootings-20220728	-10.6770833333333	One more in court after a bloody month of mass shootings
https://www.news24.com/news24/SouthAfrica/News/three-shot-dead-in-suspected-taxi-related-killing-in-cape-town-20221219	-7.12250712250712	Three shot dead in suspected taxi - related killing in Cape Town
https://www.news24.com/news24/SouthAfrica/News/water-relief-cape-towns-bulk-maintenance-operation-over-taps-being-turned-back-on-slowly-20220919	-2.10526315789474	Water relief : Cape Town bulk maintenance operation over , taps being turned back on slowly
https://www.news24.com/news24/SouthAfrica/News/western-cape-cops-free-kidnapped-man-retrieve-illegal-guns-in-busy-week-20220612	-7.83034257748776	Western Cape cops free kidnapped man , retrieve illegal guns in busy week
https://www.news24.com/news24/southafrica/news/cabinet-approves-appointment-of-kwazulu-natal-mec-in-national-cogta-dept-20220512	-4.53333333333334	Cabinet approves appointment of KwaZulu - Natal MEC in national Cogta dept
https://www.news24.com/news24/southafrica/news/cape-town-mass-killings-2-more-in-court-20220511	-9.45945945945947	Cape Town mass killings : 2 more in court
https://www.news24.com/news24/southafrica/news/four-liquor-licence-holders-fined-r50-000-as-western-cape-clams-down-on-transgressions-20211015	-2.41691842900302	Four liquor licence holders fined R50 000 as Western Cape clams down on transgressions
https://www.news24.com/news24/southafrica/news/khayelitsha-sewage-problem-mchunu-says-its-a-violation-of-residents-constitutional-rights-20210929	-8.37887067395266	Khayelitsha sewage problem : Mchunu says it  a violation of resident constitutional rights  
https://www.news24.com/news24/southafrica/news/man-arrested-in-connection-with-murder-of-cape-town-woman-20210505	-8.9026915113872	Man arrested in connection with murder of Cape Town woman
https://www.news24.com/news24/southafrica/news/new-delay-in-lesbian-murder-case-as-khayelitsha-court-runs-out-of-paper-20220512	-4.96688741721855	New delay in lesbian murder case as Khayelitsha court runs out of paper
https://www.news24.com/news24/southafrica/news/see-parts-of-cape-town-without-water-due-to-maintenance-work-20220916	-1.41442715700142	SEE | Parts of Cape Town without water due to maintenance work
https://www.news24.com/news24/southafrica/news/the-dog-is-dead-court-readies-for-alleged-extortionists-mega-murder-trial-20221203	-9.40499040307102	  The dog is dead : Court readies for alleged extortionist mega murder trial
https://www.news24.com/news24/southafrica/news/three-men-killed-in-cape-town-shooting-20211214	-8.03324099722992	Three men killed in Cape Town shooting
https://www.news24.com/news24/video/southafrica/news/watch-taxi-violence-explained-western-cape-commuters-workers-suffer-as-deadly-feud-rages-on-20210730	-4.46998722860792	WATCH | Taxi violence explained : Western Cape commuters , workers suffer as deadly feud rages on
https://www.news24.com/you/news/local/cape-town-man-gives-up-his-home-for-the-greater-good-of-the-community-20200925	2.5062656641604	Cape Town man gives up his home for the greater good of the community
https://www.ofm.co.za/article/national/250208/flames-rubber-bullets-mark-cape-town-taxistrike	-3.96825396825397	Flames , rubber bullets mark Cape Town # TaxiStrike
https://www.polity.org.za/article/cabinet-approves-appointment-of-kwazulu-natal-mec-in-national-cogta-dept-2022-05-12	-5.39215686274509	Cabinet approves appointment of KwaZulu - Natal MEC in national Cogta dept
https://www.polity.org.za/article/da-wrong-to-politicise-battle-against-covid-19---mkhize-2020-07-20	-3.31825037707391	DA wrong to politicise battle against Covid - 19
https://www.roadsafety.co.za/2020-02/suspect-arrested-for-cable-theft-another-one-arrested-with-a-firearm/	-11.3861386138614	Suspect arrested for cable theft , another one arrested with a firearm
https://www.roadsafety.co.za/2020-10/police-investigate-as-six-people-are-killed-and-four-wounded-in-khayelitsha-shooting/	-13.2743362831858	Police investigate as six people are killed and four wounded in Khayelitsha shooting
https://www.roadsafety.co.za/2020-10/several-suspects-arrested-and-drugs-taken-off-the-streets-in-blikkiesdorp-delft-steenberg-and-khayelitsha/	-4.6875	Several suspects arrested and drugs taken off the streets in Blikkiesdorp , Delft , Steenberg and Khayelitsha
https://www.roadsafety.co.za/2021-04/four-suspects-arrested-for-the-possession-of-illegal-firearms-in-browns-farm-nyanga/	-11.7224880382775	Four suspects arrested for the possession of illegal firearms in Browns Farm , Nyanga
https://www.roadsafety.co.za/2021-12/suspects-arrested-and-firearms-confiscated/	-8.37438423645321	Suspects arrested and firearms confiscated
https://www.sabcnews.com/sabcnews/firefighters-battle-blaze-in-khayelitsha/	-2.11267605633803	Firefighters battle blaze in Khayelitsha - SABC News - Breaking news , special reports , world , business , sport coverage of all South African current events . Africa news leader . 
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=10525	-9.85915492957742	Services
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=10783	-7.14285714285714	Services
https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=12162	-8.69565217391304	Services
